ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
185,Sheppard Ave W,185 Sheppard Ave W,M2N 1M9,Toronto,311213.8070,4846363.7520,-79.42015577070,43.75921166120,Office of the Consulate General of the Republic of Trinidad and Tobago,,1,1,0,0,0,0,Owned by others,790
730,St Clair Ave W,730 St Clair Ave W,M6C 1B3,Toronto,310649.7910,4837745.4180,-79.42725194770,43.68164022080,Dave's on St. Clair,,1,0,0,0,0,0,Owned by others,733
388,Richmond St W,388 Richmond St W,M5V 3P1,Toronto,313256.4230,4834037.7840,-79.39498082380,43.64824221850,Jacob Gallery,,0,1,0,0,0,0,Owned by others,646
2,Strachan Ave,2 Strachan Ave,M6K 3C3,Toronto,312094.2400,4832554.5680,-79.40940728850,43.63490403060,Canadian National Exhibition (Stanley Barracks),,0,0,0,0,1,1,City Owned,486
19,Charlotte St,19 Charlotte St,M5V 2H5,Toronto,313370.6760,4833855.5310,-79.39356740970,43.64660035320,The Charlotte Room,,1,0,0,0,0,0,Owned by others,547
1161,Dundas St W,1161 Dundas St W,M6J 1X3,Toronto,311117.4040,4834140.4960,-79.42149549880,43.64918794470,Cooper Cole,,0,1,0,0,0,0,Owned by others,414
890,Queen St W,890 Queen St W,M6J 1G3,Toronto,311651.0550,4833707.8530,-79.41488563740,43.64528921720,The Devil's Workshop,,0,1,0,0,0,0,Owned by others,464
1265,Military Trl,1265 Military Trl,M1C 1A4,Toronto,330034.4150,4849150.5640,-79.18629266190,43.78389546850,"University of Toronto of Scarborough (ARC Theatre, Attic, Athletic Centre, Doris McCarthy Gallery, Arts & Administration Building, Leigha Lee Brown Theatre)",,1,1,0,0,1,0,Owned by others,1390
960,St Clair Ave W,960 St Clair Ave W,M6E 1A1,Toronto,309924.8280,4837532.2190,-79.43624518080,43.67972656240,Portuguese Pioneer Gallery,,0,1,0,0,0,0,Owned by others,318
1069,St Clair Ave W,1069 St Clair Ave W,M6E 1A6,Toronto,309678.6110,4837396.7580,-79.43930029650,43.67850886600,Axe Capoeira,,1,0,0,0,0,0,Owned by others,319
1,Wiltshire Ave,1 Wiltshire Ave,M6N 2V7,Toronto,308835.8540,4836173.6570,-79.44976221870,43.66750440980,Aluna Theatre,Unit 124,1,0,0,0,1,0,Owned by others,325
14,Afton Ave,14 Afton Ave,M6J 1R7,Toronto,310780.9000,4833932.0970,-79.42566896200,43.64731472430,The Centre for the Arts,,0,0,1,0,0,0,Owned by others,327
1101,Bloor St W,1101 Bloor St W,M6H 1M7,Toronto,310105.9290,4835333.1600,-79.43402174010,43.65993088700,Bloor/Gladstone Branch (TPL),,1,0,0,1,1,1,City Operated,329
1140,Bloor St W,1140 Bloor St W,M6H 4E6,Toronto,309944.5360,4835334.4110,-79.43602279640,43.65994327430,Dovercourt Baptist Church,,0,0,0,0,1,0,Owned by others,330
228,Roncesvalles Ave,228 Roncesvalles Ave,M6R 2L7,Toronto,308901.5830,4833689.5490,-79.44896619090,43.64514342630,High Park Library (TPL),,1,0,0,1,0,0,City Owned,259
315,Roncesvalles Ave,315 Roncesvalles Ave,M6R 2M6,Toronto,308844.3140,4834071.9180,-79.44967326220,43.64858545740,Another Story Bookshop,,0,1,0,0,0,0,Owned by others,260
1200,Bloor St W,1200 Bloor St W,M6H 1N2,Toronto,309762.5820,4835291.6740,-79.43827915410,43.65955979700,Gallery 1200,,0,1,0,0,0,0,Owned by others,331
47,Colborne St,47 Colborne St,M5E 1P8,Toronto,314885.1230,4834118.9600,-79.37478965890,43.64895213610,GTA Photography Classes,Unit 306,0,0,0,0,0,1,Owned by others,998
1929,Bayview Ave,1929 Bayview Ave,M4G 3E8,Toronto,314653.1120,4841716.2250,-79.37752722580,43.71733956490,CNIB - Toronto,,0,0,0,0,1,0,Owned by others,870
45,Davenport Rd,45 Davenport Rd,M5R 1H2,Toronto,313668.1410,4836759.2080,-79.38983262330,43.67273318960,The Stone Church,,1,0,0,0,0,0,Owned by others,904
33,Hazelton Ave,33 Hazelton Ave,M5R 2E3,Toronto,313400.9130,4836645.2180,-79.39314461300,43.67170194300,"33 Hazelton Avenue (Offices of: Sable Castelli, Edward Day, Art Core)",,0,1,0,0,0,0,Owned by others,926
2901,Bayview Ave,2901 Bayview Ave,M2K 1E6,Toronto,313960.1820,4847477.8680,-79.38602584300,43.76920285900,Bayview Branch (TPL),,0,0,0,1,0,0,City operated,799
28,Industrial St,28 Industrial St,M4G 1Y9,Toronto,316156.6950,4840706.6920,-79.35888869010,43.70823146680,Studio 203,,0,1,0,0,0,0,Owned by others,841
1339,Bathurst St,1339 Bathurst St,,Toronto,311517.0980,4837475.7540,-79.41649871170,43.67920594220,Hillcrest CC,,0,0,0,0,1,0,City Operated,707
729,St Clair Ave W,729 St Clair Ave W,M6C 1B2,Toronto,310631.6270,4837689.9870,-79.42747780080,43.68114140200,St. Matthews United Church,,1,0,0,0,1,1,Owned by others,732
111,Manor Rd E,111 Manor Rd E,M4S 1R4,Toronto,313548.8450,4840153.3330,-79.39125734010,43.70328529270,Church of the Transfiguration,,1,0,0,0,0,0,Owned by others,756
75,Churchill Ave,75 Churchill Ave,M2N 1Y8,Toronto,311295.1010,4847751.2520,-79.41912937440,43.77170001220,St. Edward's Church Hall,,1,0,0,0,1,0,Owned by others,778
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.2380,4833983.7300,-79.39474843270,43.64775543260,Red Head Gallery,Suite 115,0,1,0,0,0,1,Owned by others,656
186,Spadina Ave,186 Spadina Ave,M5T 3B2,Toronto,313090.9760,4834197.3110,-79.39702918980,43.64968006810,Toronto Underground Cinema,,0,0,1,0,0,0,Owned by others,680
294,College St,294 College St,M5T 1R9,Toronto,312722.3330,4835122.2660,-79.40158176600,43.65800111100,Studio Gallery,,0,1,0,0,0,0,Owned by others,556
468,King St W,468 King St W,M5V 1L8,Toronto,313180.2360,4833738.9800,-79.39592996020,43.64555366560,George Gilmour Gallery at Open Studio,,0,1,1,0,0,1,Owned by others,598
984,Queen St W,984 Queen St W,M6J 1H1,Toronto,311388.4790,4833631.4500,-79.41814116250,43.64460370090,Propeller Centre for the Visual Arts,,0,1,0,0,0,0,Owned by others,474
136,Beverley St,136 Beverley St,M5T 1Y5,Toronto,313279.8630,4834687.2310,-79.39467982790,43.65408744850,Consulate General of Italy,,0,1,0,0,0,1,Owned by others,523
945,Bloor St W,945 Bloor St W,M6H 1L5,Toronto,310600.2250,4835486.6440,-79.42789150150,43.66130877070,Comedy Bar,,1,0,0,0,0,0,Owned by others,396
9,Ossington Ave,9 Ossington Ave,M6J 2Y8,Toronto,311341.4590,4833622.9090,-79.41872407070,43.64452720550,InterAccess Electronic Media Arts Centre,,0,1,1,0,0,0,Owned by others,438
944,Queen St W,944 Queen St W,M6J 1G8,Toronto,311502.1680,4833662.0240,-79.41673163260,43.64487796000,Clint Roenisch Gallery,,0,1,0,0,0,0,Owned by others,467
1100,Queen St W,1100 Queen St W,M6J 1H9,Toronto,311000.0240,4833522.2470,-79.42295727670,43.64362384910,"The Social Bar, Twist Gallery",,1,1,0,0,0,0,Owned by others,362
180,Sudbury St,180 Sudbury St,M6J 0A8,Toronto,310822.1140,4833330.7610,-79.42516455920,43.64190159160,Sketch,,0,1,0,0,0,0,Owned by others,376
2,Orianna Dr,2 Orianna Dr,M8W 4Y1,Toronto,300961.2380,4828885.8450,-79.54735577470,43.60190521490,Alderwood Library,,0,0,0,1,0,0,City Owned,81
650,Dixon Rd,650 Dixon Rd,M9W 1J1,Toronto,298482.8420,4838775.2990,-79.57817108510,43.69090625330,Toronto Congress Centre,,1,0,0,0,1,0,Owned by others,14
10,Toledo Rd,10 Toledo Rd,M9C 2H3,Toronto,298979.2630,4833025.4380,-79.57194981980,43.63915421760,Bloordale CS,,0,0,0,0,1,0,City Operated,36
25,Burnhamthorpe Rd,25 Burnhamthorpe Rd,M9A 1G9,Toronto,302369.6880,4834180.2370,-79.52993177340,43.64956620400,Islington United Church,,1,0,0,0,1,1,Owned by others,51
28,Colonel Samuel Smith Park Dr,28 Colonel Samuel Smith Park Dr,M8V 4B7,Toronto,303448.7890,4828134.4570,-79.51654203730,43.59514991320,Father John Redmond CSS and Regional Arts Centre,,1,0,0,0,1,0,City owned,69
730,Eglinton Ave W,730 Eglinton Ave W,M5N 1B9,Toronto,311123.8180,4840126.3170,-79.42134603420,43.70306684920,Forest Hill Collegiate,,0,0,0,0,1,0,Owned by others,291
2,King St,2 King St,M9N 1K9,Toronto,303125.3540,4839985.1620,-79.52058489640,43.70182040590,Weston Branch (TPL),,0,0,0,1,1,1,City Operated,136
200,Morrish Rd,200 Morrish Rd,M1C 1E8,Toronto,331260.6270,4849125.2040,-79.17105950980,43.78362510980,St. Joseph's Church (Highland Creek),,1,0,0,0,1,0,Owned by others,1392
38,Abell St,38 Abell St,M6J 0A2,Toronto,310851.5230,4833342.3820,-79.42479992280,43.64200597860,Artscape Triangle Gallery,,0,1,0,0,0,0,Owned by others,326
1567,Kingston Rd,1567 Kingston Rd,M1N 1R9,Toronto,323533.5720,4838677.5900,-79.26742327900,43.68981868520,Won Studio,,0,1,1,0,0,0,Owned by others,1292
35,Fairview Mall Dr,35 Fairview Mall Dr,M2J 4S4,Toronto,317117.6290,4848583.6410,-79.34678541160,43.77911884900,Fairview Branch + Theatre (TPL),,1,0,0,1,1,0,City Operated,1249
2,Matilda St,2 Matilda St,M4M 1L9,Toronto,316549.1010,4835358.1160,-79.35413613190,43.66008165560,Merchants of Green Coffee,,1,1,1,0,1,0,Owned by others,1164
789,Yonge St,789 Yonge St,M4W 2G8,Toronto,313923.0310,4836665.6020,-79.38667320780,43.67188752470,"Toronto Reference Library (Atrium, Beeton Auditorium, Bram & Bluma Appel Salon)",,1,0,1,1,0,0,City Owned,967
455,Glebeholme Blvd,455 Glebeholme Blvd,M4C 1V3,Toronto,319169.5420,4838268.4410,-79.32156863190,43.68623240290,Earl Beatty Community Centre,,0,0,0,0,1,0,City Owned,1205
443,Lakeshore Ave,443 Lakeshore Ave,M5J 2W2,Toronto,314173.1480,4830134.6650,-79.38368087100,43.61308894700,Artscape Gibraltar Point,,0,1,0,0,1,1,City Owned,1041
150,Laird Dr,150 Laird Dr,M4G 3V7,Toronto,315812.7350,4840759.1250,-79.36315565120,43.70870853020,Bravo Academy for the Performing Arts,,1,0,0,0,0,0,Owned by others,868
310,Bloor St W,310 Bloor St W,M5S 1W4,Toronto,312651.9200,4836146.0000,-79.40244276950,43.66722531690,Tartu College,,0,0,0,0,1,0,Owned by others,529
3015,Dundas St W,3015 Dundas St W,M6P 1Z4,Toronto,307228.4820,4835924.8960,-79.46969410990,43.66527176640,Agora Mediterranean Cafe,,1,1,0,0,0,0,Owned by others,184
2520,Birchmount Rd,2520 Birchmount Rd,M1T 2M5,Toronto,320682.5020,4849452.5090,-79.30247310560,43.78687181890,Stephen Leacock Community Recreation Centre,,1,0,0,0,1,0,City Owned,1340
1081 1/2,Pape Ave,1081 1/2 Pape Ave,,Toronto,316934.8980,4838881.7430,-79.34927367290,43.69179257660,Todmorden Room Branch (TPL),,0,0,0,1,0,0,City owned,1132
55,Mill St,55 Mill St,M5A 3C4,Toronto,316104.9150,4834309.2520,-79.35966191600,43.65063867000,Stirling Room,"Building 36, Suite 100",0,1,0,0,0,1,Owned by others,1055
95,Danforth Ave,95 Danforth Ave,M4K 1N2,Toronto,316214.5440,4837143.4330,-79.35824328100,43.67614846500,Joy of Dance Studio,3rd Floor,1,0,0,0,0,0,Owned by others,1143
43,Forest Grove Dr,43 Forest Grove Dr,M2K 1Z4,Toronto,314503.1160,4848610.3580,-79.37926510270,43.77939796610,Forest Grove United Church,,1,0,0,0,1,0,Owned by others,804
1691,Dundas St W,1691 Dundas St W,M6K 1V2,Toronto,309810.6430,4834214.1970,-79.43769318370,43.64986071850,Naco Gallery Cafe,,0,1,0,0,0,0,Owned by others,348
1700,Wilson Ave,1700 Wilson Ave,M3L 1B2,Toronto,303774.8340,4842112.5080,-79.51253119050,43.72097129890,Black Creek Branch (TPL),,1,0,0,0,0,0,City Owned,96
80,Winchester St,80 Winchester St,M4X 1B2,Toronto,315509.1890,4836061.7710,-79.36701545150,43.66643113010,Winchester Street Theatre (Toronto Dance Theatre),,1,0,0,0,0,1,Owned by others,1105
1073,Millwood Rd,1073 Millwood Rd,M4G 1X6,Toronto,316022.1670,4840101.5510,-79.36057057250,43.70278677420,Leaside Memorial Community Gardens - William Lea Room,,0,0,0,0,1,0,City Owned,844
1581,Dupont St,1581 Dupont St,M6P 3S5,Toronto,308534.6570,4835890.1500,-79.45349925970,43.66495382820,Louise Lipman Contemporary Art,,0,1,0,0,0,0,Owned by others,351
3401,Dufferin St,3401 Dufferin St,M6A 2T9,Toronto,308694.3940,4842680.9570,-79.45147044040,43.72607903350,ArtStarts,,1,1,0,0,1,0,Owned by others,269
384,Eglinton Ave W,384 Eglinton Ave W,M5N 1A2,Toronto,312036.9320,4840287.9140,-79.41001437230,43.70451294730,Nikola Rukaj Gallery,,0,1,0,0,0,0,Owned by others,293
1697,St Clair Ave W,1697 St Clair Ave W,M6N 1J2,Toronto,308076.0780,4836914.1930,-79.45917825720,43.67417370030,Articsok Gallery,,0,1,0,0,0,0,Owned by others,322
3581,Dundas St W,3581 Dundas St W,M6S 2S8,Toronto,305464.4530,4835952.9210,-79.49156687030,43.66552744990,Gotta Dance Studio,B,1,0,0,0,1,0,Owned by others,192
1558,Bloor St W,1558 Bloor St W,M6P 1A4,Toronto,308535.0530,4834936.1020,-79.45350107000,43.65636576760,Romero House,,0,0,0,0,1,0,Owned by others,225
1906,Sheppard Ave W,1906 Sheppard Ave W,M3L 1Y7,Toronto,303976.2380,4844222.0160,-79.51003570490,43.73996039670,Jane / Sheppard Branch (TPL),,0,0,0,1,0,0,City Owned,121
130,Industry St,130 Industry St,M6M 5G3,Toronto,305181.6140,4839190.7710,-79.49507290700,43.69467239190,Tha Spot Dance Centre,19,1,0,0,0,0,0,Owned by others,153
2190,Bloor St W,2190 Bloor St W,M6S 1N3,Toronto,306816.4150,4834412.9190,-79.47480987730,43.65166274040,The Village Playhouse (Backspace),E,1,0,0,0,0,0,Owned by others,173
1550,Sandhurst Crcl,1550 Sandhurst Crcl,M1V 1S6,Toronto,323015.0100,4851919.3630,-79.27340978520,43.80902283850,Albert Campbell Collegiate Institute,,1,0,0,0,1,0,Owned by others,1354
4279,Lawrence Ave E,4279 Lawrence Ave E,M1E 2S8,Toronto,330671.8960,4847593.8400,-79.17844702850,43.76986203720,Morningside Branch (TPL),,0,0,0,1,1,0,Owned by others,1385
270,Rouge Hills Dr,270 Rouge Hills Dr,M1C 2Z1,Toronto,334954.9770,4850082.2990,-79.12510766690,43.79209913100,West Rouge Community Centre,,0,0,0,0,1,0,City Owned,1396
2467,Eglinton Ave E,2467 Eglinton Ave E,M1K 2R1,Toronto,323983.8710,4843439.6400,-79.26166776630,43.73267121880,Don Montgomery Community Recreation Centre,,0,0,0,0,1,0,City Owned,1275
2380,Eglinton Ave E,2380 Eglinton Ave E,M1K 2P3,Toronto,323283.5160,4843392.2880,-79.27036364750,43.73226268560,Kennedy/Eglinton Branch (TPL) / ProTech Media Centre,,1,0,1,1,0,0,City Operated,1306
1318,Queen St E,1318 Queen St E,M4L 1C5,Toronto,318695.8650,4835806.0230,-79.32750741290,43.66407662670,Brayham Contemporary Art,,0,1,0,0,0,0,Owned by others,1180
2,Bellefair Ave,2 Bellefair Ave,M4L 3T8,Toronto,320891.2230,4836515.3520,-79.30026498220,43.67041753690,Bellefair United Church,,1,0,0,0,1,0,Owned by others,1210
18,Williamson Rd,18 Williamson Rd,M4E 1K5,Toronto,321045.8760,4836910.2230,-79.29833544000,43.67396841830,Glen Ames Senior Public School,,1,1,1,0,1,0,Owned by others,1244
575,Van Horne Ave,575 Van Horne Ave,M2J 4S8,Toronto,318028.3860,4849524.3220,-79.33544801470,43.78757029350,Pleasant View Branch (TPL),,1,0,0,1,1,0,City Operated,1256
402,Danforth Ave,402 Danforth Ave,M4K 1P3,Toronto,316750.1370,4837331.8970,-79.35160017590,43.67784510070,Megas Restaurant,,1,0,0,0,0,0,Owned by others,1119
11,Davies Ave,11 Davies Ave,M4M 2A9,Toronto,316608.0000,4835236.3000,-79.35340533600,43.65897561900,IX Gallery and Event Place,Suite 102,0,1,0,0,0,0,Owned by others,1151
816,Logan Ave,816 Logan Ave,M4K 3E1,Toronto,316884.0840,4837254.4620,-79.34994066950,43.67714592900,Frankland Community Centre,,0,0,0,0,1,0,City Owned,1163
380,King St E,380 King St E,M5A 1K9,Toronto,315938.8380,4834685.2990,-79.36171607670,43.65403480760,studio b,,0,1,0,0,0,0,Owned by others,1034
509,Parliament St,509 Parliament St,M4X 1P3,Toronto,315430.5440,4835917.5570,-79.36799350110,43.66513406670,Canadian Contemporary Dance Theatre,,1,0,0,0,0,0,Owned by others,1066
58,Sumach St,58 Sumach St,M5A 3J7,Toronto,316162.6930,4834926.3540,-79.35893590720,43.65620119340,Dixon Hall,,1,0,0,0,1,0,Owned by others,1091
200,Victoria St,200 Victoria St,M5B 1V8,Toronto,314534.3020,4834737.3670,-79.37912763050,43.65452311690,Pantages Hotel Toronto Centre,,0,1,1,0,1,0,Owned by others,954
85,Bleecker St,85 Bleecker St,M4X 1X1,Toronto,315062.9080,4835907.4540,-79.37255205930,43.66504842780,Bleecker Street Housing Co-op,,1,0,0,0,1,0,Owned by others,989
60,Mc Caul St,60 Mc Caul St,M5T 1V9,Toronto,313586.8420,4834471.1930,-79.39087786390,43.65213913560,Gardiner Museum,,0,1,0,0,0,0,Owned by others,608
100,Princes Blvd,100 Princes Blvd,M6K 3C3,Toronto,311840.2980,4832513.7480,-79.41255481850,43.63453886630,"Direct Energy Centre (Ricoh Coliseum, National Trade Centre)",,1,0,0,0,1,1,Owned by others,452
190,Princes Blvd,190 Princes Blvd,M6K 3C3,Toronto,311128.2550,4832312.8790,-79.42138144770,43.63273673370,Queen Elizabeth Theatre,,1,0,0,0,0,1,Owned by others,453
1650-1660,Avenue Rd,1650-1660 Avenue Rd,M5M 3Y1,Toronto,311420.3130,4842722.0400,-79.41763556360,43.72642915760,Martha Hicks School of Ballet,,1,0,0,0,0,0,Owned by others,305
1593-1595,Bayview Ave,1593-1595 Bayview Ave,M4G 3B5,Toronto,314861.7940,4840471.7210,-79.37496102740,43.70613483690,Second Cup,,1,0,0,0,0,0,Owned by others,865
400,Roncesvalles Ave,400 Roncesvalles Ave,M6R 2M9,Toronto,308717.4840,4834345.9580,-79.45124343440,43.65105282650,The Revue Cinema,,0,0,1,0,0,0,Owned by others,263
2492,Yonge St,2492 Yonge St,M4P 2H7,Toronto,312864.0910,4841113.9400,-79.39973884000,43.71193947230,The Castlefield Event Theatre,,0,0,0,0,1,0,Owned by others,307
3048,Dundas St W,3048 Dundas St W,M6P 1Z3,Toronto,307126.4020,4835970.3160,-79.47095964220,43.66568093180,Axis Gallery & Grill,,1,0,0,0,0,0,Owned by others,186
358,Dufferin St,358 Dufferin St,M6K 1Z8,Toronto,310520.5780,4833266.9850,-79.42890261200,43.64132972080,The Baitshop Gallery,Suite 117,0,1,0,0,1,0,Owned by others,233
956,Wilson Ave,956 Wilson Ave,M3K 1E7,Toronto,307104.9440,4843110.1600,-79.47119695260,43.72994908970,Lao Association of Ontario,,1,1,0,0,1,0,Owned by others,120
2000,Keele St,2000 Keele St,M6M 3Y4,Toronto,306740.7140,4839496.1720,-79.47573053930,43.69741944490,Greenborough Community Church,,1,0,0,0,1,0,Owned by others,165
1571,Sandhurst Crcl,1571 Sandhurst Crcl,M1V 1V2,Toronto,323344.3670,4851943.1980,-79.26931528890,43.80922934090,Woodside Square Library (TPL),,0,1,0,1,0,0,City Owned,1355
850,O'Connor Dr,850 O'Connor Dr,M4B 3L6,Toronto,319913.1960,4840584.0780,-79.31227990860,43.70706076710,Canadian Macedonian Heritage Society,,0,0,0,0,1,0,Owned by others,1207
1681,Lake Shore Blvd E,1681 Lake Shore Blvd E,M4L 3W6,Toronto,320104.8070,4835660.6560,-79.31004162640,43.66274091050,"Boardwalk Pub, Woodbine Beach",,1,0,0,0,0,0,Owned by others,1223
6,Williamson Rd,6 Williamson Rd,M4E 1K5,Toronto,321007.5960,4836906.9300,-79.29881026770,43.67393961210,Beaches Recreation Centre,,0,1,0,0,1,0,City Owned,1243
545,Van Horne Ave,545 Van Horne Ave,M2J 4S8,Toronto,317927.0930,4849462.0260,-79.33670806920,43.78701137660,Pleasantview CC,,0,0,0,0,1,0,City Owned,1255
966,Danforth Ave,966 Danforth Ave,M4J 1L9,Toronto,317853.1160,4837630.6500,-79.33791310860,43.68051599900,The One,,1,1,0,0,0,0,Owned by others,1123
370,Broadview Ave,370 Broadview Ave,M4K 2M8,Toronto,316625.0820,4835995.1610,-79.35318018490,43.66581483190,Riverdale Branch (TPL),,0,0,0,1,0,1,City operated,1137
400,Eastern Ave,400 Eastern Ave,M4M 1B9,Toronto,317280.8880,4835072.8280,-79.34506942870,43.65750192970,Spazio dell'Arte Gallery,Suite 201,0,1,0,0,0,0,Owned by others,1154
765,Queen St E,765 Queen St E,M4M 1H3,Toronto,317078.0870,4835260.6130,-79.34757961910,43.65919554010,"Queen/Saulter Branch (TPL), Ralph Thornton Centre",,1,1,0,1,1,1,City Owned,1170
91,King St E,91 King St E,M5C 1G3,Toronto,314877.0700,4834191.7260,-79.37488490000,43.64959865900,The Albany Club,,1,0,1,0,0,0,Owned by others,1027
40,Oak St,40 Oak St,M5A 2C6,Toronto,315656.8860,4835482.8220,-79.36519556900,43.66121774580,Toronto Christian Resource Centre,,1,0,0,0,1,0,Owned by others,1057
503,Queen St E,503 Queen St E,M5A 1V1,Toronto,316244.4330,4835007.7540,-79.35792086040,43.65693265340,Studio Visuals,,0,1,0,0,0,0,Owned by others,1073
116A,Sherbourne St,116A Sherbourne St,M5A 2R2,Toronto,315313.1920,4834644.0960,-79.36947308280,43.65367314430,Flux + Form Design Studio,,0,1,0,0,0,0,Owned by others,1083
50,St Joseph St,50 St Joseph St,,Toronto,313744.5300,4836052.0040,-79.38889653240,43.66636651830,St. Basil's Church,,1,0,0,0,0,0,Owned by others,949
279,Yonge St,279 Yonge St,M5B 1N8,Toronto,314431.8930,4834856.9010,-79.38039540840,43.65560027450,Hard Rock Cafe (Club 279),,1,0,0,0,0,0,Owned by others,963
40,Bay St,40 Bay St,M5J 2X2,Toronto,314546.0770,4833506.7700,-79.37900385050,43.64344627610,Air Canada Centre,,1,0,0,0,0,1,Owned by others,979
157,Carlton St,157 Carlton St,M5A 2K3,Toronto,315073.7380,4835695.1280,-79.37242182130,43.66313705370,Mixed Company Theatre,,1,0,0,0,0,1,Owned by others,992
17,Church St,17 Church St,M5E 1M2,Toronto,314996.4080,4834022.3860,-79.37341202700,43.64808132260,Bezpala Brown Gallery,,0,1,0,0,0,1,Owned by others,996
121,Bloor St E,121 Bloor St E,M4W 3M5,Toronto,314148.0800,4836516.7770,-79.38388485800,43.67054513720,"Global Television, Shaw Media",,0,0,1,0,0,0,Owned by others,879
519,Church St,519 Church St,M4Y 2C9,Toronto,314385.7240,4836074.4410,-79.38094585380,43.66656054250,The 519 Church Street Community Centre (Gallery Space),,0,1,0,0,1,0,City Owned,895
34,Isabella St,34 Isabella St,M4Y 1N1,Toronto,314139.3210,4836252.5550,-79.38399798640,43.66816689000,Canadian Lesbian and Gay Archives - Gallery,,0,0,0,0,0,0,Owned by others,930
80,Sheppard Ave E,80 Sheppard Ave E,M2N 6E8,Toronto,312184.1650,4846769.2380,-79.40809922640,43.76285269600,Metro Separate School Board Auditorium,,1,0,0,0,1,0,Owned by others,787
6000,Leslie St,6000 Leslie St,M2H 1J9,Toronto,315143.7790,4850911.6510,-79.37126221300,43.80010377170,Cummer Park Community Centre,,0,0,0,0,1,0,City Owned,806
306,Lawrence Ave E,306 Lawrence Ave E,M4N 1T7,Toronto,314113.8840,4842921.1090,-79.38419826270,43.72819205630,Toronto French School,,0,0,0,0,1,0,Owned by others,821
670,Eglinton Ave E,670 Eglinton Ave E,M4G 2K4,Toronto,315045.2860,4841162.6960,-79.37267077250,43.71235186360,Leaside Presbyterian Church,,1,0,0,0,1,0,Owned by others,839
822,Millwood Rd,822 Millwood Rd,M4G 1W4,Toronto,315360.4970,4840379.0580,-79.36877493010,43.70529391410,Leaside Dance School,,1,0,0,0,0,0,Owned by others,853
